Id,SalePrice
1654,150919.44
1655,151614.48
1656,150108.28
1657,153717.86
1658,146023.4
1659,139933.45
1660,149476.44
1661,444618.6
1662,400618.1
1663,383714.06
1664,432766.06
1665,313642.6
1666,327992.6
1667,385663.97
1668,341808.6
1669,291170.28
1670,342496.12
1671,253301.55
1672,455752.3
1673,289810.88
1674,243527.77
1675,182628.6
1676,181635.4
1677,219474.1
1678,432194.0
1679,392842.8
1680,343197.47
1681,246867.88
1682,298617.5
1683,170694.58
1684,170608.0
1685,169052.98
1686,169541.72
1687,165807.38
1688,181010.97
1689,190295.88
1690,189597.0
1691,175755.48
1692,272101.78
1693,167645.92
1694,181188.17
1695,165710.64
1696,273772.6
1697,169732.94
1698,361462.2
1699,321503.56
1700,247681.94
1701,266916.44
1702,261549.19
1703,256246.34
1704,296737.6
1705,227352.62
1706,417382.22
1707,228982.64
1708,210995.1
1709,280394.34
1710,224757.03
1711,251273.77
1712,272591.88
1713,270528.34
1714,225116.77
1715,210332.11
1716,188250.03
1717,164195.4
1718,129007.61
1719,192714.47
1720,251470.34
1721,165567.67
1722,123404.664
1723,151848.19
1724,215092.4
1725,242741.02
1726,191775.4
1727,162799.44
1728,174700.19
1729,167544.44
1730,160488.97
1731,122487.29
1732,126398.02
1733,112129.695
1734,121265.48
1735,133706.08
1736,115201.484
1737,323331.25
1738,208548.06
1739,274833.1
1740,225806.55
1741,193165.27
1742,168483.55
1743,161875.17
1744,313170.34
1745,218012.78
1746,174706.34
1747,211228.23
1748,231954.64
1749,153005.14
1750,129598.4
1751,248501.98
1752,117552.1
1753,129764.25
1754,192097.19
1755,172368.05
1756,125563.98
1757,119557.58
1758,144035.77
1759,161532.2
1760,160805.8
1761,143255.05
1762,179396.73
1763,176444.39
1764,114647.34
1765,155555.36
1766,170134.36
1767,209855.84
1768,143571.39
1769,171637.11
1770,142020.58
1771,129421.53
1772,127095.72
1773,141336.08
1774,117787.984
1775,138700.36
1776,121319.61
1777,114388.07
1778,139737.95
1779,115917.39
1780,173290.73
1781,128688.37
1782,91879.46
1783,138441.47
1784,103656.97
1785,116943.59
1786,142827.66
1787,158410.58
1788,49523.73
1789,93924.96
1790,82599.71
1791,188280.73
1792,156605.8
1793,125538.12
1794,150271.14
1795,137325.72
1796,129055.72
1797,115992.37
1798,126336.805
1799,115468.99
1800,132950.67
1801,127191.63
1802,138177.66
1803,141711.69
1804,142291.44
1805,129837.91
1806,114314.56
1807,130379.77
1808,111338.72
1809,116444.016
1810,150816.86
1811,102555.87
1812,97969.07
1813,118613.586
1814,97297.93
1815,54989.938
1816,92636.125
1817,115935.85
1818,134951.39
1819,114552.805
1820,61416.363
1821,115552.49
1822,147922.77
1823,50250.645
1824,135081.7
1825,130893.81
1826,105442.08
1827,106272.73
1828,135004.56
1829,116015.82
1830,145290.94
1831,167206.03
1832,82954.875
1833,136015.81
1834,113785.305
1835,135584.55
1836,127641.12
1837,82733.81
1838,117628.47
1839,87937.984
1840,171647.1
1841,147047.2
1842,84689.19
1843,130089.016
1844,137124.19
1845,137318.52
1846,152243.75
1847,159001.47
1848,49432.94
1849,104291.28
1850,117792.7
1851,153927.34
1852,121919.49
1853,128775.164
1854,171293.88
1855,132869.8
1856,219962.12
1857,148821.42
1858,140185.9
1859,119292.77
1860,160400.22
1861,120972.086
1862,291191.94
1863,285375.44
1864,285375.44
1865,339815.56
1866,353003.38
1867,245939.2
1868,323252.62
1869,205941.16
1870,233799.1
1871,247957.03
1872,165102.84
1873,232024.11
1874,140116.27
1875,201812.12
1876,194240.58
1877,208568.73
1878,198750.02
1879,138393.02
1880,139329.56
1881,241771.38
1882,253505.27
1883,193735.34
1884,210417.98
1885,248080.03
1886,302970.25
1887,196501.75
1888,271533.28
1889,159164.56
1890,126578.73
1891,142788.02
1892,102881.88
1893,131878.42
1894,119473.57
1895,135629.28
1896,125793.38
1897,107790.75
1898,103372.26
1899,144871.42
1900,157705.14
1901,174859.7
1902,140733.64
1903,234489.08
1904,146747.4
1905,188623.3
1906,165328.95
1907,175609.22
1908,113928.09
1909,132748.84
1910,123802.62
1911,206595.42
1912,296224.12
1913,145747.38
1914,70615.63
1915,330897.53
1916,68384.0
1917,256348.75
1918,138647.45
1919,165272.98
1920,139636.31
1921,431434.2
1922,344874.72
1923,217640.94
1924,207817.23
1925,201878.16
1926,412469.2
1927,129857.1
1928,151200.5
1929,120448.984
1930,134718.66
1931,143291.12
1932,138784.5
1933,178533.12
1934,178727.67
1935,175270.58
1936,189887.06
1937,181616.34
1938,169442.31
1939,235628.1
1940,196867.9
1941,181410.53
1942,190690.45
1943,205883.81
1944,346129.75
1945,406582.06
1946,139390.3
1947,355593.6
1948,163967.58
1949,241543.67
1950,181233.11
1951,268127.8
1952,205971.4
1953,170716.39
1954,175177.16
1955,127825.914
1956,283064.72
1957,154138.3
1958,314038.88
1959,134016.55
1960,115351.22
1961,121080.47
1962,93246.914
1963,101646.414
1964,107210.69
1965,146798.22
1966,149678.3
1967,299332.88
1968,433568.28
1969,397879.72
1970,448707.47
1971,435115.8
1972,379166.97
1973,256955.52
1974,319644.47
1975,485773.2
1976,268236.0
1977,350873.44
1978,369592.47
1979,333816.72
1980,197071.16
1981,364189.12
1982,220107.55
1983,208280.72
1984,164494.3
1985,214419.2
1986,211304.2
1987,186648.3
1988,175361.2
1989,187946.16
1990,209643.81
1991,240646.95
1992,214074.72
1993,168694.33
1994,236536.78
1995,178593.75
1996,255104.23
1997,316078.1
1998,341658.7
1999,271636.38
2000,312283.38
2001,265263.94
2002,231242.78
2003,247068.78
2004,262263.28
2005,207641.11
2006,242565.38
2007,259050.89
2008,219995.89
2009,191035.56
2010,185238.89
2011,133026.64
2012,181626.92
2013,188469.55
2014,184268.05
2015,199070.6
2016,197410.48
2017,197136.19
2018,116999.7
2019,132430.06
2020,110980.82
2021,110742.62
2022,172433.81
2023,142477.06
2024,240207.4
2025,361937.84
2026,177506.5
2027,148588.7
2028,149797.53
2029,172541.23
2030,277737.75
2031,231728.67
2032,253762.88
2033,261966.81
2034,167526.69
2035,212348.0
2036,193272.14
2037,202441.31
2038,275663.66
2039,224838.28
2040,308885.44
2041,287934.5
2042,201966.92
2043,172820.86
2044,166931.34
2045,207285.38
2046,136436.88
2047,142328.62
2048,139039.92
2049,135530.89
2050,179547.53
2051,108658.24
2052,134858.89
2053,144081.1
2054,88237.38
2055,160984.1
2056,134337.86
2057,119994.266
2058,215183.5
2059,129788.13
2060,167567.28
2061,177808.94
2062,133729.67
2063,115059.734
2064,141056.0
2065,120111.85
2066,176862.53
2067,112236.9
2068,112005.08
2069,87379.54
2070,117674.586
2071,93505.44
2072,126462.77
2073,137373.27
2074,185615.9
2075,135067.16
2076,123305.14
2077,154857.31
2078,130552.34
2079,130154.66
2080,114482.36
2081,121397.51
2082,123557.984
2083,140687.48
2084,110475.32
2085,121607.47
2086,117551.65
2087,120895.16
2088,93884.93
2089,79708.06
2090,128703.7
2091,120894.01
2092,121934.26
2093,121516.695
2094,115628.336
2095,150362.45
2096,86227.71
2097,104253.99
2098,147315.16
2099,59722.13
2100,86817.445
2101,114645.81
2102,125286.23
2103,100597.75
2104,122854.4
2105,118673.67
2106,68353.75
2107,228669.48
2108,116926.305
2109,116607.71
2110,131792.67
2111,148257.77
2112,145003.84
2113,122285.02
2114,104508.93
2115,151285.89
2116,125853.14
2117,147406.08
2118,120097.875
2119,104361.32
2120,112880.76
2121,113492.48
2122,115953.875
2123,85015.95
2124,170280.94
2125,125536.32
2126,157549.1
2127,143723.05
2128,127959.23
2129,102096.914
2130,144331.81
2131,141602.27
2132,119601.37
2133,127491.96
2134,123624.11
2135,103474.44
2136,82744.7
2137,115907.33
2138,135321.92
2139,153636.67
2140,139710.1
2141,147241.42
2142,128971.195
2143,143118.22
2144,111625.77
2145,138240.53
2146,166555.42
2147,143919.45
2148,123126.875
2149,143925.5
2150,213915.33
2151,123257.29
2152,169140.72
2153,156261.17
2154,107541.24
2155,126661.445
2156,251388.58
2157,223093.25
2158,242915.17
2159,196271.39
2160,167657.6
2161,244917.77
2162,416841.22
2163,343057.4
2164,250333.06
2165,197081.48
2166,149255.36
2167,218882.14
2168,200659.3
2169,196609.17
2170,213127.89
2171,147874.39
2172,136505.84
2173,157751.62
2174,234987.19
2175,300456.6
2176,339642.22
2177,248604.62
2178,206953.14
2179,138928.19
2180,187195.22
2181,191674.66
2182,217465.83
2183,201079.2
2184,124966.305
2185,113318.02
2186,144930.84
2187,157746.8
2188,159983.77
2189,192149.23
2190,79883.32
2191,78127.22
2192,89110.36
2193,101444.89
2194,109631.79
2195,108729.15
2196,107520.22
2197,104999.85
2198,161284.06
2199,181166.92
2200,139191.56
2201,136021.0
2202,217366.1
2203,150202.52
2204,179281.62
2205,112665.98
2206,132626.98
2207,204137.1
2208,238719.8
2209,204160.27
2210,122383.72
2211,118747.26
2212,116846.6
2213,113552.016
2214,120195.27
2215,111934.07
2216,144423.52
2217,80895.99
2218,83713.45
2219,73985.89
2220,85567.53
2221,335927.06
2222,252099.95
2223,279132.34
2224,206576.7
2225,124630.44
2226,178728.02
2227,193553.25
2228,289750.9
2229,251592.45
2230,162947.92
2231,213757.89
2232,172874.6
2233,161718.4
2234,242416.69
2235,216694.86
2236,281138.2
2237,351728.44
2238,209355.9
2239,110871.65
2240,161290.67
2241,159945.02
2242,128704.07
2243,120497.81
2244,100893.3
2245,97782.85
2246,139080.64
2247,96881.445
2248,116861.875
2249,123996.99
2250,137039.34
2251,108495.47
2252,174187.78
2253,159803.22
2254,186992.88
2255,194364.19
2256,184079.94
2257,200531.52
2258,174377.77
2259,182363.88
2260,159749.28
2261,184265.23
2262,210170.1
2263,357091.94
2264,455048.3
2265,152334.38
2266,305913.97
2267,371260.6
2268,403548.47
2269,147075.11
2270,188748.53
2271,220182.9
2272,190414.23
2273,164639.47
2274,179627.69
2275,161124.94
2276,192738.73
2277,179668.97
2278,146622.62
2279,128507.71
2280,117834.95
2281,173999.17
2282,184581.12
2283,97512.14
2284,110317.81
2285,152277.88
2286,126010.71
2287,341301.44
2288,292255.8
2289,385245.62
2290,441721.84
2291,328171.25
2292,437244.78
2293,460981.7
2294,461289.1
2295,441792.6
2296,278138.53
2297,317453.53
2298,323980.38
2299,406233.25
2300,325738.22
2301,281701.5
2302,240320.61
2303,241240.03
2304,234092.92
2305,169594.27
2306,169201.38
2307,190017.69
2308,212964.12
2309,274790.12
2310,211472.94
2311,183661.02
2312,170376.95
2313,175229.62
2314,173144.86
2315,178517.12
2316,181687.38
2317,183051.8
2318,185944.2
2319,179986.4
2320,193556.39
2321,255021.28
2322,166301.47
2323,177673.16
2324,167847.81
2325,207892.75
2326,166011.97
2327,207043.55
2328,223914.1
2329,186185.72
2330,177625.2
2331,386867.06
2332,400096.53
2333,317288.28
2334,260641.58
2335,282128.72
2336,324526.16
2337,211008.78
2338,278684.97
2339,217358.22
2340,395863.16
2341,204253.36
2342,235429.3
2343,221074.4
2344,234260.2
2345,239184.45
2346,225185.7
2347,204356.62
2348,244832.53
2349,171144.78
2350,302561.1
2351,261137.44
2352,258485.77
2353,235456.69
2354,130280.836
2355,147895.69
2356,148048.94
2357,198469.31
2358,195140.72
2359,122648.25
2360,120193.21
2361,139185.45
2362,263990.75
2363,142185.1
2364,154438.9
2365,221504.94
2366,196565.86
2367,221250.53
2368,207434.48
2369,228235.94
2370,173518.11
2371,171889.53
2372,180433.08
2373,289191.88
2374,330367.5
2375,254813.67
2376,280804.03
2377,357402.66
2378,144277.86
2379,193297.77
2380,141779.42
2381,162371.17
2382,202012.39
2383,201492.12
2384,245941.78
2385,160815.31
2386,135780.31
2387,139849.14
2388,95300.68
2389,126217.7
2390,147812.48
2391,141531.92
2392,118380.23
2393,162725.7
2394,143598.1
2395,218699.36
2396,150356.72
2397,219452.12
2398,131502.4
2399,48059.926
2400,52121.797
2401,109846.125
2402,139095.5
2403,132681.5
2404,146097.23
2405,167969.36
2406,146656.47
2407,130533.67
2408,142705.12
2409,125940.43
2410,157369.2
2411,121928.68
2412,152423.17
2413,134106.56
2414,139054.64
2415,123970.984
2416,130412.1
2417,130267.79
2418,130202.21
2419,131823.84
2420,122079.94
2421,143995.66
2422,113397.266
2423,117714.66
2424,152173.5
2425,186634.95
2426,125417.016
2427,143331.7
2428,173860.33
2429,113140.82
2430,129667.266
2431,99684.84
2432,141650.75
2433,149438.67
2434,144937.06
2435,148979.05
2436,112225.125
2437,104029.43
2438,125524.47
2439,111497.89
2440,121122.85
2441,90134.38
2442,103171.836
2443,122060.84
2444,127662.42
2445,89945.305
2446,131974.67
2447,180533.27
2448,135063.67
2449,108921.664
2450,141803.62
2451,125369.9
2452,199657.72
2453,95828.19
2454,119357.41
2455,114223.46
2456,138307.66
2457,127402.38
2458,112488.83
2459,110075.89
2460,134870.08
2461,124981.56
2462,138303.7
2463,127334.24
2464,157753.88
2465,139955.47
2466,114781.58
2467,144544.62
2468,82364.664
2469,75565.48
2470,176380.12
2471,211828.39
2472,163491.02
2473,118867.7
2474,101917.82
2475,222941.6
2476,118934.04
2477,127848.47
2478,149779.95
2479,102864.125
2480,148361.02
2481,124262.41
2482,128691.68
2483,114143.2
2484,121740.68
2485,126436.484
2486,155286.64
2487,168810.36
2488,170764.9
2489,143899.02
2490,153016.83
2491,86461.0
2492,186138.48
2493,139340.45
2494,148870.97
2495,84204.445
2496,260372.77
2497,150015.4
2498,108455.74
2499,97848.25
2500,128508.2
2501,134612.83
2502,152326.67
2503,97819.6
2504,170135.83
2505,214322.5
2506,264123.44
2507,263723.0
2508,267495.4
2509,213362.38
2510,221960.0
2511,177642.31
2512,210502.08
2513,211508.84
2514,263541.72
2515,152677.03
2516,159897.44
2517,139046.16
2518,144541.05
2519,229451.11
2520,207150.8
2521,188069.16
2522,226020.06
2523,126443.96
2524,139481.25
2525,150899.0
2526,139488.3
2527,116935.79
2528,128930.484
2529,129784.914
2530,123676.35
2531,257688.55
2532,224560.98
2533,196759.97
2534,233047.56
2535,325244.66
2536,226442.72
2537,227977.48
2538,182117.25
2539,183877.62
2540,176685.02
2541,184016.05
2542,168359.22
2543,127568.586
2544,127496.83
2545,136200.0
2546,129749.52
2547,140587.95
2548,155269.02
2549,161215.62
2550,222367.0
2551,146734.53
2552,127175.016
2553,70237.695
2554,100580.1
2555,117464.8
2556,91632.516
2557,98903.805
2558,158123.2
2559,129665.28
2560,137855.05
2561,145268.77
2562,129136.24
2563,150647.38
2564,188857.47
2565,139615.14
2566,148207.16
2567,123348.42
2568,203065.86
2569,211934.47
2570,122281.17
2571,166071.03
2572,161494.92
2573,211760.31
2574,252641.48
2575,134436.3
2576,127360.35
2577,154384.86
2578,87532.67
2579,72956.12
2580,127468.26
2581,128468.26
2582,123715.516
2583,272177.56
2584,163338.92
2585,169734.39
2586,204458.58
2587,198440.34
2588,153427.14
2589,146799.75
2590,211281.42
2591,218416.3
2592,213083.78
2593,258207.6
2594,172900.98
2595,205128.88
2596,317114.03
2597,184272.1
2598,281786.97
2599,294822.88
2600,144127.69
2601,153323.28
2602,83331.83
2603,96349.43
2604,88553.85
2605,77484.26
2606,146558.31
2607,195309.03
2608,211501.17
2609,164973.47
2610,108135.37
2611,125587.09
2612,151070.2
2613,129460.914
2614,125727.54
2615,154188.42
2616,140452.61
2617,173451.44
2618,184512.48
2619,203030.62
2620,186497.6
2621,182031.66
2622,185465.67
2623,254597.72
2624,295732.72
2625,279700.47
2626,176238.88
2627,176234.17
2628,460803.22
2629,494701.8
2630,367304.62
2631,462865.8
2632,408305.38
2633,353525.9
2634,404033.28
2635,158554.17
2636,182433.11
2637,174780.0
2638,253073.12
2639,187609.84
2640,156038.7
2641,106173.15
2642,188126.2
2643,105282.21
2644,124975.36
2645,99059.46
2646,94719.336
2647,94230.01
2648,140418.45
2649,153076.66
2650,149072.0
2651,149413.88
2652,412860.38
2653,234224.45
2654,233462.2
2655,397167.0
2656,310381.66
2657,342772.9
2658,289307.72
2659,314709.25
2660,364990.6
2661,317613.12
2662,343751.06
2663,277050.22
2664,266693.56
2665,348857.16
2666,285216.8
2667,161063.95
2668,180390.77
2669,177808.25
2670,275051.53
2671,185353.22
2672,184529.55
2673,214233.81
2674,205322.05
2675,167416.33
2676,186626.77
2677,194813.1
2678,252285.62
2679,266706.03
2680,287751.7
2681,409592.4
2682,328316.8
2683,527714.44
2684,313873.0
2685,344058.03
2686,242390.56
2687,346759.16
2688,212970.22
2689,207176.88
2690,431525.53
2691,192777.14
2692,118583.5
2693,184060.97
2694,124760.055
2695,189861.89
2696,185211.5
2697,187978.61
2698,204953.28
2699,167582.78
2700,161118.34
2701,150556.89
2702,112610.23
2703,134854.52
2704,135316.75
2705,124950.695
2706,119333.39
2707,125975.15
2708,139581.19
2709,103379.555
2710,124466.4
2711,265632.28
2712,387573.88
2713,168675.67
2714,148913.56
2715,170894.11
2716,146719.97
2717,180435.5
2718,230860.47
2719,159893.92
2720,170021.16
2721,138473.95
2722,165703.2
2723,147383.17
2724,131292.75
2725,131647.83
2726,144037.27
2727,182216.28
2728,178605.16
2729,153125.72
2730,145111.47
2731,123002.35
2732,124754.34
2733,155403.97
2734,143416.48
2735,136731.9
2736,138856.53
2737,124123.12
2738,128559.195
2739,165599.1
2740,140408.02
2741,151067.47
2742,151813.86
2743,147431.81
2744,155864.23
2745,137048.61
2746,137708.4
2747,152185.11
2748,122167.41
2749,129586.04
2750,135224.78
2751,135200.92
2752,193342.02
2753,156063.25
2754,209825.83
2755,132206.7
2756,97735.4
2757,69635.55
2758,87896.48
2759,169812.92
2760,124909.83
2761,145029.44
2762,142790.2
2763,192889.52
2764,159885.39
2765,275978.5
2766,132640.14
2767,87897.734
2768,125270.695
2769,133329.42
2770,139206.7
2771,108875.24
2772,119312.0
2773,144701.72
2774,136837.7
2775,113847.83
2776,140538.89
2777,145543.47
2778,117164.625
2779,119312.0
2780,94579.06
2781,99852.305
2782,97034.48
2783,101190.57
2784,130056.64
2785,145786.72
2786,67779.39
2787,115959.734
2788,75032.49
2789,178127.5
2790,94323.16
2791,118740.58
2792,55241.4
2793,178592.39
2794,103412.78
2795,120584.15
2796,106589.92
2797,189019.45
2798,115035.93
2799,118574.0
2800,64896.26
2801,114530.84
2802,129324.68
2803,153765.22
2804,135774.11
2805,96982.945
2806,79806.79
2807,158992.08
2808,151575.6
2809,133876.8
2810,136860.67
2811,144983.94
2812,151497.98
2813,145175.98
2814,142955.08
2815,89502.14
2816,243338.78
2817,154853.77
2818,126845.31
2819,170292.97
2820,133671.02
2821,107471.94
2822,197936.83
2823,250492.58
2824,178811.89
2825,159890.56
2826,130766.17
2827,139509.6
2828,207910.0
2829,186688.36
2830,233359.81
2831,180268.83
2832,231163.62
2833,300869.5
2834,206285.53
2835,218148.8
2836,191652.53
2837,161863.6
2838,145054.19
2839,179685.42
2840,210059.48
2841,204753.03
2842,219590.1
2843,151160.14
2844,160837.08
2845,118236.37
2846,208670.4
2847,203868.03
2848,213242.55
2849,209054.84
2850,290410.7
2851,225895.08
2852,229757.44
2853,234949.53
2854,138912.28
2855,199181.12
2856,200962.08
2857,187064.94
2858,195488.3
2859,118123.21
2860,127132.695
2861,129523.27
2862,183371.89
2863,112565.99
2864,230199.16
2865,140463.06
2866,131778.1
2867,100322.21
2868,99316.57
2869,111961.51
2870,121934.49
2871,91871.13
2872,53491.344
2873,102290.96
2874,149953.33
2875,115362.33
2876,171165.19
2877,144535.67
2878,171951.67
2879,138559.16
2880,103645.4
2881,142157.44
2882,159323.88
2883,176568.11
2884,203150.7
2885,189609.66
2886,221608.47
2887,99881.64
2888,133141.38
2889,50223.0
2890,87303.49
2891,132182.12
2892,57098.023
2893,103294.6
2894,56004.844
2895,309013.9
2896,287001.84
2897,212100.88
2898,149261.77
2899,225667.69
2900,157462.12
2901,197529.52
2902,172145.45
2903,352284.34
2904,341348.66
2905,89267.38
2906,208869.11
2907,108636.586
2908,133427.62
2909,138461.4
2910,78851.58
2911,84514.51
2912,147922.06
2913,82960.016
2914,80140.85
2915,83706.67
2916,82423.37
2917,165917.8
2918,123318.9
2919,219140.72
