Id,SalePrice
2053,9976.387420720326
2054,7806.991705488077
2055,10528.63804195166
2056,9760.833435858014
2057,7363.321872799066
2058,14086.657199866386
2059,8978.17758373423
2060,11803.134658700876
2061,11565.736068306796
2062,8677.120475489493
2063,7982.089547793138
2064,9435.184810524712
2065,8863.141862230566
2066,10710.374777297111
2067,7004.906792379806
2068,9642.203283675835
2069,5553.700864821151
2070,7676.441490458574
2071,7230.648077321031
2072,9604.562843033416
2073,8875.231124048307
2074,154545.41718026777
2075,10539.086595561457
2076,7843.943377830409
2077,11700.78759679265
2078,8602.796615314332
2079,8539.935813943599
2080,8530.404394771274
2081,8713.620178370225
2082,7937.860120992821
2083,9785.162880663152
2084,7727.195959773414
2085,8068.681870790084
2086,7411.46305534747
2087,7821.062355635695
2088,6512.939039730017
2089,5893.550125005065
2090,9320.295335753734
2091,7528.909185903861
2092,7957.026565216873
2093,7218.400640277835
2094,7557.210394310537
2095,10764.482236852638
2096,6173.116247603562
2097,6623.712563169711
2098,9972.8017681199
2099,4276.719706233369
2100,4725.298976565708
2101,7712.664518170353
2102,8158.85872613271
2103,6982.090283894985
2104,8726.292671632587
2105,8377.460450183193
2106,4416.503228127741
2107,14495.292186824154
2108,7789.23716212098
2109,7608.384519928067
2110,7939.767982636825
2111,9143.683183620324
2112,9255.714432864548
2113,8462.020629402306
2114,9432.644840554341
2115,11124.429113620607
2116,8535.76319137018
2117,10152.50463102494
2118,8308.972271334322
2119,7909.070150774989
2120,7636.153179997996
2121,5620.976677985176
2122,8099.97990864368
2123,5506.29722461758
2124,10473.848749717929
2125,8562.47704107188
2126,9923.139806084731
2127,16764.21788314475
2128,8972.09675444776
2129,6740.798670873332
2130,8964.895402918868
2131,10404.984235305896
2132,7740.225440875737
2133,7927.425451093111
2134,8275.317536017415
2135,7350.841384585557
2136,5751.042994654183
2137,6950.633947809419
2138,8889.456172154762
2139,10069.204319122613
2140,10031.796528966286
2141,10951.120257628829
2142,8703.601339676201
2143,10285.978855283913
2144,10555.849973007225
2145,9576.304153126732
2146,11205.205615058414
2147,122051.84419524182
2148,8616.567955420674
2149,9927.671223167272
2150,15379.011804494481
2151,8515.861716688987
2152,153225.7761627922
2153,12246.197452878008
2154,6717.138381709934
2155,9350.60706504331
2156,18225.696745452457
2157,15870.776141354921
2158,15775.27449296307
2159,14483.609277647725
2160,12498.513590422814
2161,16147.830898023898
2162,29242.360271201396
2163,23224.96700534513
2164,16404.058191315326
2165,184861.12188116056
2166,10672.321230346399
2167,14922.934465500948
2168,13449.382514752971
2169,13078.92098223166
2170,14668.374455675352
2171,10528.350651458146
2172,9145.65903676905
2173,10934.37135270656
2174,15291.034383637432
2175,19990.37410796629
2176,20185.31760525546
2177,16390.85373787939
2178,14534.63384826028
2179,9369.51877735909
2180,14085.994408545286
2181,12821.52577586099
2182,15043.959834757623
2183,12843.47329608677
2184,8086.810351470822
2185,7884.600880673941
2186,10289.748489968402
2187,10685.28037507098
2188,10590.790055091384
2189,19885.501234468695
2190,5575.085995665105
2191,4453.6800462789215
2192,5853.083817886761
2193,7402.323983636544
2194,7149.917591973954
2195,7237.733424296542
2196,7138.652311325776
2197,8669.766594555287
2198,10319.208722710493
2199,13118.0834717861
2200,10080.351545539645
2201,9569.143104389075
2202,14052.62022004356
2203,9373.075327580538
2204,11198.502720682143
2205,8484.99769723773
2206,9529.159556394568
2207,17991.25264605152
2208,17708.259780943223
2209,17879.92255704315
2210,7891.975129052388
2211,7780.9349209028005
2212,8213.845313010195
2213,7231.204022835963
2214,8396.544077982608
2215,7192.674518570697
2216,9672.345390287654
2217,3294.875364016687
2218,4105.322372884873
2219,3890.0009853117617
2220,4069.0018049790383
2221,21114.412860604738
2222,18853.51462401308
2223,18570.915937106918
2224,14409.781893711925
2225,7756.291139855093
2226,12917.199893736622
2227,13435.570316616373
2228,18174.075672042454
2229,18342.50109533438
2230,10572.22108848394
2231,14942.158662284251
2232,12355.638440052335
2233,12387.009638431304
2234,16436.291031710276
2235,14915.39519338926
2236,18512.57944752154
2237,22785.26983217627
2238,14844.90791517535
2239,6943.755085952415
2240,9965.93681372604
2241,10520.995144902052
2242,7959.246710244536
2243,8372.095371623976
2244,6589.3391310085235
2245,6485.249326660678
2246,9271.26753694768
2247,7333.559572907535
2248,8515.281196661426
2249,8327.84725813261
2250,8681.140199816527
2251,4721.951969466154
2252,12372.77025037733
2253,10756.69072035483
2254,12183.24093321152
2255,12810.582591468448
2256,11653.514965519149
2257,14505.120004133552
2258,10716.515810327835
2259,12277.434346528897
2260,11508.362339126039
2261,13571.77474049579
2262,15460.388852182443
2263,25850.360871241643
2264,41556.43915660838
2265,11345.188054485565
2266,19938.841710062687
2267,27825.23485431261
2268,34982.12199927215
2269,9929.820525704421
2270,12961.305211932873
2271,14277.939769396551
2272,174604.58665495523
2273,10367.942532014386
2274,11941.344118906085
2275,11292.216616123567
2276,13175.08267904436
2277,12708.478196187632
2278,9704.666015062821
2279,8000.784520517176
2280,7358.674063002556
2281,11351.533336542696
2282,12027.818409749789
2283,7320.445398586085
2284,7327.9497898969585
2285,9474.04909657388
2286,8379.958440618158
2287,23852.095792385084
2288,20130.711794623436
2289,26637.994765493368
2290,33333.347342677574
2291,22495.098815196172
2292,29379.66990676
2293,34166.33904516224
2294,28188.411236736585
2295,37743.99144969063
2296,20783.568346296368
2297,22936.273535414733
2298,22932.59287550721
2299,26323.464770694278
2300,23501.979397934192
2301,21036.74694962729
2302,18139.174460979415
2303,17246.924803675654
2304,18065.614381341136
2305,14156.487607285082
2306,13694.093846967402
2307,14154.058685560518
2308,15944.301192391613
2309,18087.46968321558
2310,14585.79903455527
2311,14908.33519888337
2312,11743.091055152272
2313,11745.584955906277
2314,11848.190266904576
2315,12437.966696833475
2316,13089.017072273187
2317,13065.316648548669
2318,12386.507088972414
2319,12509.908398504354
2320,12494.769662444924
2321,16024.322411042234
2322,13058.601102120034
2323,12390.877356522866
2324,12151.157623466233
2325,14703.750072996176
2326,11741.206421049283
2327,13537.333217498888
2328,14777.384020482541
2329,13005.527403819213
2330,12477.825794472641
2331,24787.694116109797
2332,27110.112508010174
2333,22194.05122318643
2334,16799.850946429528
2335,18253.798411908996
2336,21479.752499554852
2337,13285.03238754582
2338,17753.299968928546
2339,14487.430175010464
2340,26894.507228096616
2341,14615.233174691797
2342,15617.609988770459
2343,15775.968950447452
2344,14201.606677400998
2345,15632.228870878875
2346,14445.88154234262
2347,13678.120638862234
2348,16694.209000194947
2349,12097.356290835682
2350,19808.949754320623
2351,17273.06197096952
2352,16847.235750745105
2353,16757.187654199486
2354,9766.25192985147
2355,9814.016220180003
2356,9748.314437710722
2357,12689.169404013614
2358,12898.5992089508
2359,8615.080414955346
2360,7965.02483994707
2361,10301.604580600246
2362,19400.99219045811
2363,8524.5210095352
2364,11048.330887641467
2365,14653.52103857297
2366,13079.623209893287
2367,14614.224997405696
2368,14198.39428736063
2369,14309.189613653602
2370,11622.380332047325
2371,11116.870719750807
2372,13563.023566873404
2373,19930.224599016175
2374,23364.960118622625
2375,16395.56372946691
2376,22778.165185455968
2377,25744.264620250186
2378,10554.943660917956
2379,14162.097070430385
2380,10483.333020784838
2381,11773.894348475875
2382,13811.219907413877
2383,13307.994073326232
2384,16568.951910420757
2385,10836.515484464451
2386,8891.895145888922
2387,9165.47498251021
2388,6494.067233187463
2389,8150.114464736346
2390,10219.316370044628
2391,10025.517315826768
2392,8143.327310174143
2393,11547.739653071189
2394,9293.765276994598
2395,14286.735095064974
2396,9227.778282120653
2397,14831.80746400459
2398,9059.395819467607
2399,4740.8781406155495
2400,5045.333987710033
2401,10036.564806254595
2402,8793.941294567225
2403,9502.343813559399
2404,9986.743685734733
2405,10445.501665649079
2406,9827.90864269316
2407,8147.882255289585
2408,9271.4956300492
2409,7778.921782085661
2410,11805.778854815895
2411,7925.140747105183
2412,10331.694730331757
2413,8543.957577274337
2414,9776.267852096407
2415,8724.834190483278
2416,8201.67843230241
2417,8829.798155682933
2418,8846.354575111878
2419,8553.15533448603
2420,8530.515821431347
2421,9587.019838900085
2422,7176.232984969206
2423,6819.255182206632
2424,11595.356167360833
2425,13492.131968402404
2426,8283.768508945543
2427,8222.71859329947
2428,11718.703436012527
2429,7699.543706676523
2430,9166.197243180579
2431,7047.582400915471
2432,9994.803777149233
2433,9954.607804990044
2434,9552.40964839682
2435,10479.923941005642
2436,7732.3230939252135
2437,7266.861755706546
2438,8359.091562730178
2439,6844.998981179321
2440,8496.702825775548
2441,6509.896990690879
2442,6832.883307372009
2443,8673.858967771934
2444,9096.407547877016
2445,5916.310650267452
2446,8767.67399567461
2447,11312.003603802033
2448,9033.098597969281
2449,7782.459613941994
2450,9890.026353065434
2451,8909.772403836143
2452,13327.012061877327
2453,6239.81266713241
2454,7708.046115052568
2455,7161.392043290735
2456,8588.338332225032
2457,9372.646013222291
2458,9147.970097099267
2459,7791.163632147704
2460,9761.670850982866
2461,8903.689395300817
2462,8911.702941613483
2463,8632.769134854148
2464,11909.108583074607
2465,9195.96220735758
2466,7808.733770360661
2467,8731.674551928996
2468,6425.169534957011
2469,5932.965152115932
2470,13043.351768521366
2471,13885.919132175037
2472,10745.003334992583
2473,7840.398940836923
2474,4107.055789124026
2475,14225.153963906721
2476,7839.040844640012
2477,8845.609333083929
2478,10069.449876291548
2479,7048.462451291251
2480,10159.111103833804
2481,8417.542159342023
2482,7606.5480243901475
2483,7704.165511331269
2484,8396.657363232185
2485,8276.246444023878
2486,9632.12884819567
2487,11356.781415602225
2488,11515.096921605942
2489,10405.896592829806
2490,9564.465047009664
2491,5516.067460763575
2492,13599.408700044125
2493,9846.07055689041
2494,9245.167144352628
2495,5454.530701916368
2496,16473.75433525939
2497,10474.52565891896
2498,8198.227306724928
2499,5709.570237497842
2500,7743.86514013257
2501,9130.28515502141
2502,9891.971401887851
2503,7939.458716838539
2504,11859.702726479896
2505,15547.44796727663
2506,17316.832486639196
2507,20908.774192127312
2508,17287.248753399443
2509,14426.064939712895
2510,14563.64207991408
2511,11696.721178940395
2512,13867.39490762075
2513,15012.963914049178
2514,278347.155509179
2515,10666.278100467556
2516,11957.94160108065
2517,10200.371281093607
2518,10396.99917294749
2519,15830.318023887445
2520,14904.390457386724
2521,12735.152701022616
2522,15170.62705636117
2523,8045.291620798943
2524,9186.128047065418
2525,10062.526810940071
2526,10490.123678649621
2527,8333.181353949894
2528,9067.411946607506
2529,9096.191203424005
2530,8785.097045861545
2531,17133.31832595596
2532,15409.178436617643
2533,13285.387703667035
2534,14967.156709403049
2535,20434.772504145225
2536,15436.022930374007
2537,15816.03583724781
2538,12753.941089283508
2539,12449.894569074357
2540,12308.052269922691
2541,12390.066042394805
2542,11075.6910453
2543,8263.309384810142
2544,7957.811580924264
2545,8641.356722340304
2546,8448.751481846784
2547,10386.28880439341
2548,10136.050774886788
2549,10868.622806137091
2550,105057.0312611166
2551,9620.103127775832
2552,8304.148260722797
2553,4688.765030976166
2554,5618.444558328937
2555,8001.879776983079
2556,6999.206040609393
2557,7002.840353442999
2558,9845.529770981633
2559,9809.410536392894
2560,10641.31261055339
2561,10485.40630645768
2562,9573.773159953424
2563,10220.38919931769
2564,14136.657921087517
2565,9440.475310977385
2566,12168.704324288323
2567,9891.370579371784
2568,14464.347681962176
2569,16092.096175594228
2570,7467.77820717712
2571,13598.230958726355
2572,9029.958765932344
2573,15133.810285877067
2574,19546.73869154669
2575,9213.49691397189
2576,7474.207112260336
2577,12325.255295134795
2578,5873.011171371633
2579,4195.984258149461
2580,4804.5550139590505
2581,6446.991473197617
2582,6624.190940267544
2583,20424.00714754694
2584,11580.372059291336
2585,12581.791640778085
2586,15183.94967450107
2587,14054.26572135533
2588,9536.236597701198
2589,10207.556499823322
2590,14048.301629638378
2591,16242.497609890821
2592,14972.041377606934
2593,15915.00874981413
2594,12542.144109032115
2595,13423.760443874773
2596,20474.652943438196
2597,12767.827687829165
2598,19648.959138622027
2599,26040.709139033635
2600,8702.893367021292
2601,8312.50540132636
2602,5603.401850669107
2603,6107.594522357154
2604,5926.84511284644
2605,5573.416970299028
2606,9906.643937348155
2607,14323.340772270396
2608,13194.370736076453
2609,11940.27395345235
2610,7511.363257047633
2611,9762.6042930325
2612,11042.771603873136
2613,8848.131743612388
2614,8330.324464236934
2615,9994.025092132288
2616,9936.193568505285
2617,12898.612229033635
2618,13277.957459138626
2619,13284.869669911122
2620,12687.956480556695
2621,11713.435295557128
2622,12056.928268398973
2623,16657.882129431593
2624,21497.9853628602
2625,21678.9437789267
2626,11860.625640209033
2627,11421.64650813055
2628,32779.01041838268
2629,38850.54328403686
2630,26835.19116449909
2631,35903.60536560767
2632,29328.44189190002
2633,20895.745472764418
2634,29449.489335430306
2635,9230.112017300133
2636,11464.646673932395
2637,11688.442942471755
2638,18654.604897429614
2639,12170.531341265525
2640,9878.317198674853
2641,7293.755171807796
2642,12283.664543952355
2643,7233.191513845031
2644,8140.581531016129
2645,7396.079137977118
2646,6548.715876236462
2647,7165.315281710935
2648,10060.047881857065
2649,10328.301508879706
2650,9014.416829574928
2651,9593.085782096527
2652,28914.130804814493
2653,17706.91994356505
2654,18320.28848699128
2655,27457.423726835812
2656,22574.078650948253
2657,24761.637930321485
2658,21889.031678229025
2659,21278.239361114727
2660,25494.994593801603
2661,24468.893972938233
2662,24379.105820341396
2663,20472.119774656254
2664,17480.088321866067
2665,22723.817945382874
2666,18895.193211563266
2667,12179.5472092812
2668,12472.183170319198
2669,12443.663287834004
2670,18782.59216985763
2671,12727.007302036143
2672,13499.468260991305
2673,13899.40959604006
2674,13535.408531952218
2675,11837.714477317082
2676,13074.73197329865
2677,13661.407632053164
2678,14781.491253227603
2679,18577.546880055335
2680,18869.565665791186
2681,27226.59276244163
2682,21886.5635794364
2683,36240.21898382673
2684,21387.571628132348
2685,22392.52647769221
2686,18035.52664438508
2687,21265.804367134
2688,14167.985584784134
2689,13858.29633944774
2690,28804.51119831182
2691,13201.584710323572
2692,9693.826380871222
2693,13633.772864052378
2694,9048.913478370723
2695,12918.871077181826
2696,12345.552298410781
2697,12682.892477420895
2698,13117.623632102586
2699,11055.737955601626
2700,9727.816032056271
2701,9724.940037571427
2702,7481.108700823777
2703,7773.649862162429
2704,9493.170313258557
2705,8631.857955103813
2706,7146.089662425648
2707,7963.62604554997
2708,9238.80057711852
2709,6969.479134921263
2710,8713.646435426603
2711,20808.00178886857
2712,27870.38575605134
2713,11770.098216999211
2714,10447.663542925273
2715,11672.825833719011
2716,10181.887097341243
2717,13658.986613616578
2718,15466.78773012252
2719,11767.145720229626
2720,11772.366005984944
2721,8869.400526605701
2722,11174.023259600468
2723,9604.26098805211
2724,8445.698519384656
2725,8512.906179382615
2726,10715.882146256701
2727,12749.151807320772
2728,12058.822828144766
2729,9977.047677565866
